pais,country_code,year,pib_per_capita_ppc,formacao_bruta_capital_fixo_percent_pib,matricula_ensino_secundario_percent,comercio_percent_pib,investimento_estrangeiro_direto_percent_pib,populacao_total,emprego_industria_percent_emprego_total,valor_agregado_industrial_percent_pib,wgi_control_corruption,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_law,wgi_voice_accountability,icrg_qog,populacao_total_log,investimento_estrangeiro_direto_percent_pib_log,pib_per_capita_ppc_d1
Bhutan,BTN,2022,14061.3120274588,55.107688148516,89.9829129407455,85.5712165226139,0.289904655137253,780914.0,15.2398298258677,31.8248447380802,0.75,0.5,0.8125,0.5357143,0.6,0.518,0.4444444444444444,13.568221588071738,3.6753523208265717,602.4993607157994
Bhutan,BTN,2023,14610.2959119536,44.6066544838727,86.8564415582911,81.7366278688545,0.338339566584512,786385.0,15.254769044031,29.4044714570934,0.75,0.5,0.8125,0.5357143,0.625,0.6013333,0.4444444444444444,13.57520304501166,3.676578931941228,548.9838844948008
Botswana,BWA,2018,17825.018569213,26.3934732047554,77.806510925293,87.4551039946493,1.67893386448584,2299141.0,16.4225485747821,34.8003276690785,0.625,0.5,0.875,0.6071428999999999,0.6,0.5936667,0.5555555555555556,14.648046567823089,3.7099456724144053,472.12272406760167
Botswana,BWA,2019,18106.0105471124,28.8496651227091,77.806510925293,83.0929813601175,0.559653498041763,2332083.0,16.5090521211138,31.947105419301,0.625,0.5,0.875,0.6071428999999999,0.6,0.5936667,0.539351851851852,14.662272846386985,3.6821646283515963,280.9919778994008
Botswana,BWA,2020,16289.3913582645,27.6308199443399,77.806510925293,77.6634178592071,0.212513875084985,2365894.0,15.0395116063718,26.690568101143,0.625,0.5,0.875,0.6071428999999999,0.6,0.5873333,0.5694444444444445,14.67666694383748,3.6733892761120623,-1816.6191888479007
Botswana,BWA,2021,17960.6254447437,26.3940542476821,70.6292572021484,88.7587495865805,-1.70161470195308,2401441.0,15.9515964023675,33.0400332471158,0.625,0.5,0.875,0.6071428999999999,0.6,0.591,0.5833333333333334,14.691579948223428,3.62356832878577,1671.2340864791986
Botswana,BWA,2022,18647.3734588832,24.4131351280825,70.6292572021484,85.6117077543432,3.49204705165089,2439892.0,15.7001397047892,37.4571297119178,0.625,0.5,0.875,0.5714286,0.6,0.591,0.6018518518518519,14.70746474384882,3.753371887137271,686.7480141395026
Botswana,BWA,2023,18932.4802712334,25.6373629510322,70.6292572021484,68.8033578360816,3.82011318135645,2480244.0,15.7904620560458,34.0710602022733,0.625,0.5,0.8125,0.5714286,0.625,0.6743333,0.625,14.723867903584303,3.7610318786466563,285.1068123501973
Central African Republic,CAF,2018,1125.70091748228,16.3979800021887,15.8074398040772,49.6602000024318,0.810612744001372,4878657.0,14.4772205300279,20.5557559569889,0.0,0.0,0.0625,0.2857143,0.075,0.1339999999999999,0.4444444444444444,15.400380740009895,3.688461016034019,21.83482429503988
Central African Republic,CAF,2019,1145.09563657752,14.3881299969725,15.8074398040772,50.0658000014868,1.1525297989583,4944703.0,14.4161278707786,20.5119712162628,0.0,0.0,0.0625,0.2857143,0.075,0.1273332999999999,0.4444444444444444,15.41382766280449,3.6969761629490288,19.394719095240134
Central African Republic,CAF,2020,1136.57052993758,18.2987700027516,15.8074398040772,49.5210200011921,0.0746698927110639,5026628.0,14.0988755884531,20.4481887695507,0.0,0.0,0.0625,0.2857143,0.075,0.1273332999999999,0.4444444444444444,15.430260138479198,3.6698832413124136,-8.525106639940077
Central African Republic,CAF,2021,1128.55237996459,15.7230599997852,15.8074398040772,44.159119995104,0.214980465443776,5112100.0,13.6905722241752,21.5873200020514,0.0,0.0,0.125,0.2857143,0.075,0.131,0.4444444444444444,15.447121032277822,3.6734519015445533,-8.018149972989931
Central African Republic,CAF,2022,1136.80171107045,14.9322699985163,15.8074398040772,45.23357000162,1.00929791484186,5098039.0,13.5791110978888,21.157300000739,0.0,0.0,0.0625,0.2857143,0.0499999999999999,0.1283332999999999,0.4444444444444444,15.444366710101619,3.6934179184109643,8.249331105859937
Central African Republic,CAF,2023,1132.67643369804,14.5948464881829,15.8074398040772,43.480570208358,1.51604656547544,5152421.0,13.5120230345657,20.7068173193684,0.0,0.0,0.0625,0.2857143,0.0499999999999999,0.1226666999999999,0.4444444444444444,15.454977453349779,3.7059504076961725,-4.1252773724099825
China,CHN,2018,17806.7902349725,42.3803760237203,92.2603063015232,36.8943843914718,1.66361992284408,1402760000.0,30.3637847933889,38.9777001747097,0.25,0.5,0.5,0.5357143,0.4499999999999999,0.2773333,0.4722222222222222,21.061707562136863,3.709570734405912,1048.816603106301
China,CHN,2019,18820.5131033646,42.2503490502374,92.2603063015232,35.1994202738836,1.28549226847992,1407745000.0,30.7587386897164,37.7642333162735,0.25,0.5,0.625,0.5357143,0.4499999999999999,0.242,0.4722222222222222,21.065254971036047,3.7002679953604587,1013.7228683920985
China,CHN,2020,19215.1541703465,41.8494114609444,92.2603063015232,34.0389507864581,1.68770756292082,1411100000.0,31.1322866175828,36.9115624066306,0.375,0.5,0.625,0.5714286,0.4499999999999999,0.2423333,0.4722222222222222,21.067635379736657,3.7101604194298576,394.64106698190153
China,CHN,2021,20843.2978347377,41.3521203793076,92.2603063015232,36.5206911762676,1.8903454142588,1412360000.0,31.5342449659426,38.0924722040717,0.375,0.5,0.5625,0.5714286,0.475,0.2403333,0.4444444444444444,21.068527901736438,3.715107439815075,1628.1436643911984
China,CHN,2022,21499.3822834427,41.2329317275585,92.2603063015232,37.440719876366,1.03841365474349,1412175000.0,30.9312938882327,37.8945266620066,0.375,0.25,0.5625,0.5714286,0.475,0.2313333,0.4444444444444444,21.068396906723002,3.6941422534809805,656.0844487050017
China,CHN,2023,22687.0758723942,40.4544347218594,92.2603063015232,36.1051923691138,0.280991103634816,1410710000.0,31.4267217641686,36.7725030223561,0.375,0.5,0.5625,0.5714286,0.475,0.2373333,0.4444444444444444,21.067358961407848,3.675126421675604,1187.6935889515007
Cote d'Ivoire,CIV,2018,5670.20005356688,22.4665503582512,51.072614509286,46.040028237159,1.05998699614336,27464173.0,9.26723404881672,19.1116818893978,0.25,0.25,0.375,0.3214286,0.3,0.305,0.25,17.128392949666154,3.694678612201623,114.08639033790041
Cote d'Ivoire,CIV,2019,5894.87874674153,22.1766481096146,53.791930617454,44.6604105830795,1.40583048179048,28193009.0,10.4455687811497,21.6420400540965,0.25,0.25,0.375,0.3214286,0.3,0.3016667,0.25,17.15458463284249,3.7032379683943093,224.6786931746501
Cote d'Ivoire,CIV,2020,5787.81533309018,20.344763141247,55.4380323721262,41.9426318190526,1.13111245703154,28915449.0,11.3748142252263,20.7022034045474,0.25,0.25,0.375,0.3214286,0.3,0.25,0.25,17.179886612310003,3.6964449060550875,-107.06341365135086
Cote d'Ivoire,CIV,2021,6045.20480490879,21.0571796036942,57.135967003236,45.1140327762435,1.91282655892028,29639736.0,12.3964334967268,22.1030350664638,0.25,0.25,0.375,0.3214286,0.3,0.3073333,0.2523148148148148,17.204626485208394,3.71565476937368,257.3894718186102
Cote d'Ivoire,CIV,2022,6272.26395759415,22.2895218676818,54.0714108290486,52.8663910413483,2.2547265327193,30395002.0,13.5712595734993,23.0445423474416,0.25,0.25,0.5,0.3571429,0.35,0.3073333,0.3472222222222222,17.229788777865398,3.723942009262852,227.05915268536046
Cote d'Ivoire,CIV,2023,6520.89886460031,20.602742584353,63.9607557764462,48.8170039103332,3.07641433618414,31165654.0,13.7922381949167,23.9006374307143,0.25,0.25,0.5,0.3571429,0.35,0.3073333,0.3611111111111111,17.254827245170922,3.743582284217787,248.63490700615966
Cameroon,CMR,2018,4851.48003949961,19.5500413474034,61.4037045147156,40.587602877028,1.91485781286221,24806383.0,14.5339260952466,24.6822312095632,0.125,0.25,0.3125,0.1785714,0.25,0.2759999999999999,0.3194444444444444,17.02661159736337,3.7157042078551465,53.504597644169735
Cameroon,CMR,2019,4882.35560028896,19.088506793809,61.4037045147156,43.3785132480415,2.58340602489154,25506095.0,14.5714973742658,23.826878053897,0.125,0.25,0.1875,0.1785714,0.25,0.2616667,0.3194444444444444,17.054428040382177,3.731844572718664,30.875560789349947
Cameroon,CMR,2020,4763.48194388066,18.1922991522213,61.4037045147156,33.7388313623871,1.65595614712353,26210558.0,14.5267167876091,23.0380654380784,0.125,0.25,0.125,0.1785714,0.25,0.259,0.3194444444444444,17.08167290280966,3.7093830460016712,-118.87365640830012
Cameroon,CMR,2021,4793.55628200196,18.1895394723663,45.5255767078224,36.7308347188558,2.14061326900656,26915758.0,14.5296936948298,24.4925542356924,0.125,0.25,0.125,0.1785714,0.25,0.252,0.3194444444444444,17.108222509468124,3.7211836712220228,30.07433812130057
Cameroon,CMR,2022,4843.65038202917,18.8164268671824,45.6066724321371,41.2866025594679,2.08735032157122,27632771.0,14.5994117374937,27.1303593377196,0.125,0.25,0.125,0.1785714,0.25,0.252,0.3194444444444444,17.13451301760021,3.7198935938208364,50.094100027209606
Cameroon,CMR,2023,4875.25120768005,19.1469600869994,44.840795775403,37.8903321242578,1.68299656289954,28372687.0,14.5710045641327,25.1308706019034,0.125,0.25,0.125,0.1785714,0.25,0.252,0.3194444444444444,17.16093755026994,3.7100451176672715,31.600825650880324
"Congo, Dem. Rep.",COD,2018,1431.7285269693,28.6711519339602,42.1804618835449,72.5591739081336,3.01664160584951,90047644.0,8.48997231560121,38.2165467089592,0.0,0.0,0.0,0.1428571,0.075,0.133,0.1111111111111111,18.315849477106564,3.7421665120826457,36.0089093521799
"Congo, Dem. Rep.",COD,2019,1394.76461472893,22.2993438450818,42.1804618835449,60.9143523742792,2.88391132652101,92947442.0,8.31613221408382,34.4712510908167,0.0,0.0,0.1875,0.1428571,0.075,0.121,0.1111111111111111,18.347544762339673,3.7390154874484245,-36.963912240370064
"Congo, Dem. Rep.",COD,2020,1361.02791099008,21.8454079734967,42.1804618835449,61.0284707727916,3.20844071096691,95989998.0,8.15596992988056,35.1616850161085,0.0,0.0,0.1875,0.1428571,0.075,0.121,0.1111111111111111,18.379754566921967,3.7467023652745652,-33.73670373884988
"Congo, Dem. Rep.",COD,2021,1402.38560295221,32.558394122872,55.3636283874512,75.3870523860732,2.84027556004194,99148932.0,7.84822842306803,42.3529383597517,0.0,0.0,0.3125,0.1428571,0.075,0.13,0.1643518518518518,18.412133651399657,3.7379773993463945,41.35769196213005
"Congo, Dem. Rep.",COD,2022,1484.33841881449,36.6831545427326,55.3636283874512,85.8221691879958,2.00131622839817,102396968.0,8.0310368695116,41.9573891532378,0.0,0.0,0.1875,0.1428571,0.075,0.1326667,0.1666666666666666,18.44436767052223,3.7178062475178337,81.95281586227998
"Congo, Dem. Rep.",COD,2023,1559.33806475859,34.0755549341194,55.4860992431641,86.7400581798289,3.40082269757578,105789731.0,7.97752878481026,39.5009688150508,0.0,0.0,0.1875,0.1428571,0.075,0.1393333,0.1666666666666666,18.47696402163902,3.7512314286490103,74.99964594409994
"Congo, Rep.",COG,2018,7029.33651566257,26.345781930627,50.520320892334,100.583216779714,29.2086100198947,5483118.0,20.6352382741533,54.391991835456,0.0,0.25,0.375,0.1428571,0.25,0.1936667,0.25,15.517184657597687,4.225098858068252,-343.43395171342036
"Congo, Rep.",COG,2019,6939.36913397466,26.1155301471499,50.520320892334,91.5757547930374,-10.214754646531,5616661.0,20.2786183122772,50.1286715725578,0.0,0.25,0.375,0.1428571,0.25,0.187,0.25,15.541248095233655,3.3658430023015438,-89.96738168790944
"Congo, Rep.",COG,2020,6350.50913409722,23.2557304593578,50.520320892334,69.3066247188397,-17.2921171034228,5752791.0,20.0681833237123,33.9517597969829,0.0,0.25,0.375,0.1428571,0.25,0.187,0.25,15.565195860142282,3.0855974804848105,-588.8599998774398
"Congo, Rep.",COG,2021,6263.21161292636,22.1386763650518,50.520320892334,85.5462031552188,-2.15982873741865,5892183.0,19.9557492975087,42.893702942357,0.0,0.25,0.375,0.1428571,0.25,0.1763333,0.25,15.589137284861842,3.6112644606085538,-87.29752117085991
"Congo, Rep.",COG,2022,6205.1050414034,20.6905597045862,50.520320892334,98.1613366922001,3.36508336137956,6035104.0,19.9025629084135,49.2455523632312,0.0,0.25,0.375,0.1428571,0.25,0.1763333,0.2569444444444444,15.613103810871117,3.7503916018568493,-58.10657152296062
"Congo, Rep.",COG,2023,6172.28776650683,24.9045198099403,50.520320892334,96.2103944039618,4.0889721782705,6182885.0,19.6306874217558,45.2236339577947,0.0,0.25,0.375,0.1428571,0.25,0.1763333,0.25,15.637295710719105,3.7672659929210632,-32.81727489656987
Colombia,COL,2018,17104.1313545678,21.2278710779912,100.373336791992,36.5347527968973,3.38083573220188,49024465.0,20.1046913076125,26.8954667535946,0.375,0.5,0.625,0.6071428999999999,0.4499999999999999,0.5653332999999999,0.4166666666666667,17.707830037585527,3.7507618485162024,118.09793628359694
Colombia,COL,2019,17336.7716030551,21.269107264817,101.989349365234,37.558533980839,4.33058240931506,49907985.0,20.4208399455994,25.993426836769,0.375,0.5,0.6875,0.6428571,0.4499999999999999,0.571,0.4166666666666667,17.72569158799686,3.7728353179361402,232.6402484872997
Colombia,COL,2020,15861.4999291295,18.3620756136132,101.499450683594,34.0555709680101,2.7588942895314,50629997.0,19.8177540065247,23.439238595813,0.375,0.5,0.625,0.6428571,0.4499999999999999,0.568,0.4166666666666667,17.74005480444382,3.736038467815076,-1475.2716739255975
Colombia,COL,2021,17383.0901728295,18.9897319714179,102.987998962402,40.0591463936128,3.00175693787234,51188173.0,20.0073603857086,24.5553120236384,0.375,0.5,0.4375,0.6785713999999999,0.4499999999999999,0.5493333,0.4004629629629629,17.751019086768043,3.741813643082179,1521.5902436999986
Colombia,COL,2022,18458.7209460704,19.070491795478,101.573776245117,48.2826551123359,4.97124137726565,51737944.0,20.3326564240754,26.1230022316952,0.375,0.5,0.5,0.6428571,0.4499999999999999,0.5573332999999999,0.3888888888888888,17.761702016113514,3.7874546300895995,1075.6307732409005
Colombia,COL,2023,18382.9976800475,16.5149107450513,101.573776245117,40.3881324933957,4.58478761240549,52321152.0,19.9926020656988,24.6925648854384,0.375,0.5,0.5,0.6428571,0.4499999999999999,0.5516667,0.3888888888888888,17.77291130233217,3.778661674834316,-75.72326602289831
Comoros,COM,2018,3457.58685798732,14.7594576318137,61.7014685443494,42.9961533369453,0.48130680430061,771590.0,16.164375220192,8.87679585626469,0.5,0.3333333,0.6111111,0.3333333,0.5,0.371,0.4444444444444444,13.556209895871035,3.680190817959337,55.73446476159006
Comoros,COM,2019,3451.42139338772,12.6281735099465,61.7014685443494,42.2680785372908,0.362046315267837,786578.0,15.4563939608476,8.5310006225517,0.3333333,0.3333333,0.6111111,0.3333333,0.5,0.315,0.4444444444444444,13.575448441445744,3.677178755883287,-6.1654645996
Comoros,COM,2020,3377.74564051638,10.956884294986,61.7014685443494,33.7299346029218,0.318014572633564,802163.0,15.0721864672117,8.08945324004138,0.3333333,0.3333333,0.6111111,0.3333333,0.5,0.309,0.4444444444444444,13.595068354721725,3.676064385936926,-73.67575287134014
Comoros,COM,2021,3377.88518482587,13.2615764510247,61.7014685443494,42.0677236368446,0.316353618234776,818174.0,14.6954436092473,9.3792276382052,0.3333333,0.3333333,0.6111111,0.3333333,0.5,0.2670457,0.4444444444444444,13.614831529134067,3.6760223256370783,0.13954430949024754
Comoros,COM,2022,3399.27830776976,11.9372948701337,54.8057289123535,50.3887704814699,0.337727307705265,834188.0,14.7185600207939,9.63879809359056,0.3489606999999999,0.3950868999999999,0.6111111,0.4444443999999999,0.5628321,0.2250914,0.4444444444444444,13.63421527437178,3.676563435908867,21.39312294388992
Comoros,COM,2023,3434.40177367723,11.7309862033894,54.8057289123535,45.6837789196272,0.403422329791574,850387.0,14.7483434371916,9.52779062082263,0.4036600999999999,0.437691,0.6111111,0.4444443999999999,0.6072499,0.2751274999999999,0.4444444444444444,13.653447994903729,3.6782247832603967,35.123465907469836
Cabo Verde,CPV,2019,9111.62993173269,21.8987965722319,95.2902285572104,103.602656463726,5.45788755667341,514104.0,21.7962170742863,13.2851974278212,0.625,0.5,0.6875,0.4285714,0.625,0.6759999999999999,0.4444444444444444,13.150182803730594,3.79841839577134,580.5003152671998
Cabo Verde,CPV,2020,7207.86853962048,21.8987965722319,98.3093023666237,78.3934545931901,3.71218491455203,514679.0,21.5006459063823,14.6866327211119,0.625,0.5,0.6875,0.4285714,0.625,0.6716667,0.4444444444444444,13.151300627298927,3.758518340357477,-1903.7613921122102
Cabo Verde,CPV,2021,7685.41921393669,21.8987965722319,97.0059250429478,77.4550586265341,4.45730498164251,516649.0,21.6423244071978,12.5191470013199,0.625,0.5,0.6875,0.4285714,0.625,0.6716667,0.4444444444444444,13.155120941642501,3.7757440294400015,477.55067431620955
Cabo Verde,CPV,2022,8850.1066918812,21.8987965722319,96.4315940376876,96.9941368513357,5.43014452079405,519741.0,22.5214082327616,11.0789238411144,0.625,0.5,0.6875,0.4285714,0.625,0.6716667,0.4444444444444444,13.16108781358641,3.797796586989434,1164.6874779445097
Cabo Verde,CPV,2023,9228.4604533114,21.8987965722319,96.4315940376876,95.0324943346692,6.33796269296642,522331.0,22.7160723418104,10.9776694022766,0.625,0.5,0.6875,0.4285714,0.625,0.6716667,0.4444444444444444,13.166058680018418,3.8179456158215768,378.3537614302004
Cuba,CUB,2018,6702.94533358778,11.447272231419,99.5805926474392,27.0835484486147,2.41292398026651,11227118.0,17.1756437918875,24.8779064658428,0.375,0.5,0.625,0.25,0.4499999999999999,0.35,0.5,16.2338427488325,3.7277534055751342,0.0
Cuba,CUB,2019,6702.94533358778,11.211707513275,100.467809909244,22.8208911354416,2.41292398026651,11202846.0,17.0324784573881,24.5495399680549,0.375,0.5,0.625,0.25,0.475,0.3446667,0.5138888888888888,16.231678500391457,3.7277534055751342,0.0
Cuba,CUB,2020,6702.94533358778,9.81444220880841,101.487990578922,15.6829868097474,2.41292398026651,11176354.0,16.6412646204881,23.0186675609211,0.375,0.5,0.625,0.25,0.475,0.3446667,0.5416666666666666,16.229310943909802,3.7277534055751342,0.0
Cuba,CUB,2021,6702.94533358778,10.4992865239225,100.016181545784,80.0237703083904,2.41292398026651,11122168.0,16.8647566465733,23.347541717258,0.375,0.5,0.5625,0.25,0.4499999999999999,0.3363333,0.5740740740740741,16.224450881722994,3.7277534055751342,0.0
Cuba,CUB,2022,6702.94533358778,11.4853583912632,103.627148989561,93.8607755890525,2.41292398026651,11059820.0,16.8701560523982,23.7832356383659,0.375,0.5,0.5625,0.2142857,0.4499999999999999,0.3383333,0.5416666666666666,16.21882936947903,3.7277534055751342,0.0
Cuba,CUB,2023,6702.94533358778,12.8563762112359,95.5986574273359,120.533878427187,2.41292398026651,11019931.0,17.0777578221626,24.497265486032,0.375,0.5,0.5,0.2142857,0.4499999999999999,0.3383333,0.5416666666666666,16.215216191071093,3.7277534055751342,0.0
Djibouti,DJI,2021,5960.10807396825,29.6579987966534,68.0857601310983,263.477728733891,4.91482788768696,1121248.0,6.06375026497529,15.4059788148715,0.125,0.25,0.375,0.2857143,0.25,0.1746666999999999,0.4444444444444444,13.929953800492983,3.7861758673638155,168.6303971694806
Djibouti,DJI,2022,6180.67998594606,28.9763142279811,68.0857601310983,302.285409231545,5.24930012962196,1137096.0,6.14513456557759,15.0308727802738,0.125,0.25,0.375,0.2857143,0.2249999999999999,0.1746666999999999,0.4444444444444444,13.943989081318946,3.793733792369835,220.57191197780958
Djibouti,DJI,2023,6510.67859061619,24.6459078336045,68.0857601310983,285.902043800644,3.51446231641349,1152944.0,6.33251192785613,14.432376023443,0.125,0.25,0.375,0.25,0.2249999999999999,0.1733333,0.4444444444444444,13.95783009646556,3.753897131153659,329.9986046701306
Dominica,DMA,2019,17619.4335416769,21.8987965722319,105.625543006082,67.73172747836325,9.78484788732394,67880.0,17.54337425910035,16.4478298361598,0.6666667,0.4166667,0.7777778,0.7777778,0.8888889,0.6875,0.4444444444444444,11.125511451119438,3.890952597715376,174.63022152752455
Dominica,DMA,2020,14919.5307686719,21.8987965722319,105.181579589844,67.73172747836325,4.31749235024332,67573.0,17.54337425910035,12.143682386304,0.6666667,0.4166667,0.8888889,0.7777778,0.8888889,0.6875,0.4444444444444444,11.120978572662972,3.772534374140514,-2699.9027730049984
Dominica,DMA,2021,15808.9743503945,21.8987965722319,105.535634244733,67.73172747836325,5.0343144105378,67202.0,17.54337425910035,13.0406747989946,0.6666667,0.4166667,0.8888889,0.7777778,0.8333332999999999,0.6875,0.4444444444444444,11.11547316837192,3.7888824156793826,889.4435817225985
